"idSpecimen","Specimen","Taxo","StageSex","Date","Transect","Plot","SamplingPoint.Replicate","Method","body","leg","eye","chel","fang"
39289,"IT14-0255-10","equaleye","f","10/11/2014","600m","P5",3,"Winkler48h",0.56118965,0.671875,0.115384615384615,0.40625,0.25
39296,"IT14-0256-01","equaleye","f","10/11/2014","600m","P5",4,"Winkler48h",1.64494666,0.87,0.1,0.36,0.22
39297,"IT14-0256-02","marron","l","10/11/2014","600m","P5",4,"Winkler48h",1.57495996,0.714285714285714,0.0760869565217391,0.339285714285714,0.25
39298,"IT14-0256-03","equaleye","m","10/11/2014","600m","P5",4,"Winkler48h",0.76078135,0.760869565217391,0.128571428571429,0.347826086956522,0.217391304347826
39299,"IT14-0256-04","equaleye","f","10/11/2014","600m","P5",4,"Winkler48h",0.75144979,0.648648648648649,0.148148148148148,0.378378378378378,0.216216216216216
39300,"IT14-0256-05","equaleye","l","10/11/2014","600m","P5",4,"Winkler48h",0.51012528,0.59375,0.104166666666667,0.375,0.21875
39301,"IT14-0256-06","equaleye","l","10/11/2014","600m","P5",4,"Winkler48h",0.46243064,0.589285714285714,0.108695652173913,0.392857142857143,0.214285714285714
39302,"IT14-0256-07","equaleye","l","10/11/2014","600m","P5",4,"Winkler48h",0.33152959,0.788461538461538,0.125,0.346153846153846,0.192307692307692
39303,"IT14-0256-08","","l","10/11/2014","600m","P5",4,"Winkler48h",0.39011105,0.515151515151515,0.125,0.272727272727273,0.151515151515152
39339,"IT14-0257-01","toutlong","l","10/11/2014","600m","P5",5,"Winkler48h",4.72697732,1.23279352226721,0.190777130443369,0.256072874493927,0.151315789473684
39340,"IT14-0257-02","alien","l","10/11/2014","600m","P5",5,"Winkler48h",3.98143424,1.19333333333333,0.0920566502463054,0.306666666666667,0.131428571428571
39341,"IT14-0257-03","salticidae","l","10/11/2014","600m","P5",5,"Winkler48h",1.48345883,0.515384615384615,0.297872340425532,0.2,0.153846153846154
39342,"IT14-0257-04","alien","m","10/11/2014","600m","P5",5,"Winkler48h",2.3925083,1.27439024390244,0.107692307692308,0.365853658536585,0.109756097560976
39343,"IT14-0257-05","reversebonbon","l","10/11/2014","600m","P5",5,"Winkler48h",0.907235,0.688888888888889,0.138888888888889,0.311111111111111,0.2
39344,"IT14-0257-06","equaleye","l","10/11/2014","600m","P5",5,"Winkler48h",0.3914071,0.732142857142857,0.15,0.357142857142857,0.214285714285714
39345,"IT14-0257-07","blind2","l","10/11/2014","600m","P5",5,"Winkler48h",0.54071206,0.466666666666667,0,0.266666666666667,0.0666666666666667
39346,"IT14-0257-08","blind2","l","10/11/2014","600m","P5",5,"Winkler48h",0.47746482,0.333333333333333,0,0.272727272727273,0.0909090909090909
39347,"IT14-0257-09","grosse tete","l","10/11/2014","600m","P5",5,"Winkler48h",1.38625508,0.922222222222222,0.125,0.222222222222222,0.133333333333333
39348,"IT14-0257-10","equaleye","m","10/11/2014","600m","P5",5,"Winkler48h",0.78514709,0.689189189189189,0.115384615384615,0.378378378378378,0.189189189189189
39360,"IT14-0258-01","","f","10/11/2014","600m","P5",6,"Winkler48h",12.59966016,0.881707415476479,0.0889257111295222,0.32478011780844,0.233841684822077
39361,"IT14-0258-02","","l","10/11/2014","600m","P5",6,"Winkler48h",4.10899692,0.695,0.107142857142857,0.35,0.22
39362,"IT14-0258-03","placabdo","m","10/11/2014","600m","P5",6,"Winkler48h",1.54307713,0.754237288135593,0.137254901960784,0.271186440677966,0.203389830508475
39363,"IT14-0258-04","salticidae","l","10/11/2014","600m","P5",6,"Winkler48h",1.9259303,0.54,0.37037037037037,0.293333333333333,0.173333333333333
39364,"IT14-0258-05","equaleye","m","10/11/2014","600m","P5",6,"Winkler48h",0.4873148,0.875,0.14,0.40625,0.21875
39429,"IT14-0259-53","","l","10/11/2014","600m","P5",7,"Winkler48h",17.9125668,0.76271186440678,0.0935366739288308,0.396837265979838,0.218483438573169
39430,"IT14-0259-54","opistognathe","l","10/11/2014","600m","P5",7,"Winkler48h",5.05477728,0.764778325123153,0.105790043290043,0.396551724137931,0.217159277504105
39431,"IT14-0259-55","","l","10/11/2014","600m","P5",7,"Winkler48h",4.16698352,0.925476190476191,0.100877192982456,0.383333333333333,0.251904761904762
39432,"IT14-0259-56","","l","10/11/2014","600m","P5",7,"Winkler48h",0.98551642,0.650943396226415,0.113636363636364,0.358490566037736,0.207547169811321
39433,"IT14-0259-57","","l","10/11/2014","600m","P5",7,"Winkler48h",1.18251602,0.62962962962963,0.1,0.388888888888889,0.222222222222222
39451,"IT14-0260-10","equaleye","m","10/11/2014","600m","P5",8,"Winkler48h",0.6272882,0.920454545454545,0.145161290322581,0.340909090909091,0.227272727272727
39452,"IT14-0260-11","salticidae","f","10/11/2014","600m","P5",8,"Winkler48h",2.45627396,0.5625,0.327586206896552,0.225,0.175
39453,"IT14-0260-12","equaleye","f","10/11/2014","600m","P5",8,"Winkler48h",0.64439606,0.921052631578947,0.2,0.421052631578947,0.236842105263158
39456,"IT14-0261-01","marron","l","10/11/2014","600m","P5",9,"Winkler48h",0.88934951,0.735849056603774,0.0813953488372093,0.30188679245283,0.226415094339623
39457,"IT14-0261-02","salticidae","l","10/11/2014","600m","P5",9,"Winkler48h",1.25431719,0.584745762711864,0.311111111111111,0.220338983050847,0.152542372881356
39458,"IT14-0261-03","salticidae","f","10/11/2014","600m","P5",9,"Winkler48h",5.368636,0.624510763209393,0.273809523809524,0.236301369863014,0.225048923679061
39459,"IT14-0261-04","ptiyeux","l","10/11/2014","600m","P5",9,"Winkler48h",0.32116119,0.759259259259259,0.119047619047619,0.296296296296296,0.203703703703704
39460,"IT14-0261-05","ptiyeux","l","10/11/2014","600m","P5",9,"Winkler48h",0.32945591,0.740740740740741,0.0952380952380952,0.333333333333333,0.148148148148148
39461,"IT14-0261-06","ptiyeux","m","10/11/2014","600m","P5",9,"Winkler48h",0.39244394,0.935483870967742,0.104166666666667,0.483870967741935,0.193548387096774
39492,"IT14-0262-21","marron","l","10/11/2014","600m","P5",10,"Winkler48h",7.4125935,0.781499202551834,0.116993667600955,0.381875434507013,0.256778309409888
39493,"IT14-0262-22","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.13845032,0.561224489795918,0.136363636363636,0.326530612244898,0.204081632653061
39494,"IT14-0262-23","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.1975502,0.519607843137255,0.136363636363636,0.313725490196078,0.176470588235294
39495,"IT14-0262-24","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.26857374,0.509259259259259,0.133333333333333,0.296296296296296,0.185185185185185
39496,"IT14-0262-25","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.02076898,0.565217391304348,0.13953488372093,0.326086956521739,0.217391304347826
39497,"IT14-0262-26","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.3116026,0.5,0.119565217391304,0.30188679245283,0.169811320754717
39498,"IT14-0262-27","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.19443968,0.490384615384615,0.133333333333333,0.307692307692308,0.182692307692308
39499,"IT14-0262-28","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.25302114,0.471153846153846,0.111111111111111,0.307692307692308,0.173076923076923
39500,"IT14-0262-29","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.3504841,0.453703703703704,0.130434782608696,0.296296296296296,0.166666666666667
39501,"IT14-0262-30","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.0912741,0.461538461538461,0.13953488372093,0.326923076923077,0.192307692307692
39502,"IT14-0262-31","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.20377124,0.471698113207547,0.13953488372093,0.30188679245283,0.188679245283019
39503,"IT14-0262-32","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.14700425,0.553191489361702,0.133333333333333,0.319148936170213,0.212765957446809
39504,"IT14-0262-33","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.19625415,0.54,0.133333333333333,0.32,0.18
39505,"IT14-0262-34","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",0.93419284,0.568181818181818,0.162162162162162,0.363636363636364,0.204545454545455
39506,"IT14-0262-35","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.20714097,0.490196078431373,0.162790697674419,0.294117647058824,0.176470588235294
39507,"IT14-0262-36","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.26650006,0.480769230769231,0.119565217391304,0.307692307692308,0.173076923076923
39508,"IT14-0262-37","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.08038728,0.543478260869565,0.144736842105263,0.369565217391304,0.217391304347826
39509,"IT14-0262-38","","l","10/11/2014","600m","P5",10,"Winkler48h",1.05913206,0.75,0.0681818181818182,0.37037037037037,0.240740740740741
39510,"IT14-0262-39","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",1.03995052,0.542553191489362,0.130434782608696,0.319148936170213,0.212765957446809
39511,"IT14-0262-40","pelotte","l","10/11/2014","600m","P5",10,"Winkler48h",0.63532371,0.560975609756098,0.183333333333333,0.365853658536585,0.146341463414634
39512,"IT14-0262-41","equaleye","m","10/11/2014","600m","P5",10,"Winkler48h",1.37847878,0.814516129032258,0.0909090909090909,0.306451612903226,0.306451612903226
39513,"IT14-0262-42","equaleye","m","10/11/2014","600m","P5",10,"Winkler48h",0.984998,0.6375,0.166666666666667,0.425,0.225
39514,"IT14-0262-43","equaleye","m","10/11/2014","600m","P5",10,"Winkler48h",0.71749328,0.920454545454545,0.136363636363636,0.454545454545455,0.272727272727273
39515,"IT14-0262-44","equaleye","m","10/11/2014","600m","P5",10,"Winkler48h",0.70608804,0.852272727272727,0.140625,0.386363636363636,0.25
39516,"IT14-0262-45","equaleye","f","10/11/2014","600m","P5",10,"Winkler48h",0.78488788,0.821428571428571,0.133333333333333,0.404761904761905,0.214285714285714
39517,"IT14-0262-46","equaleye","m","10/11/2014","600m","P5",10,"Winkler48h",0.70401436,0.757142857142857,0.152173913043478,0.371428571428571,0.228571428571429
39518,"IT14-0262-47","marron","m","10/11/2014","600m","P5",10,"Winkler48h",0.34086115,0.838709677419355,0.12,0.387096774193548,0.193548387096774
39519,"IT14-0262-48","equaleye","m","10/11/2014","600m","P5",10,"Winkler48h",0.63558292,0.808823529411765,0.115384615384615,0.411764705882353,0.235294117647059
39520,"IT14-0262-49","reversebonbon","l","10/11/2014","600m","P5",10,"Winkler48h",1.84531599,0.734375,0.125,0.359375,0.1875
39521,"IT14-0262-50","marron","m","10/11/2014","600m","P5",10,"Winkler48h",0.37429924,0.774193548387097,0.0961538461538461,0.451612903225806,0.161290322580645
39522,"IT14-0262-51","marron","l","10/11/2014","600m","P5",10,"Winkler48h",0.41603205,0.8,0.0961538461538461,0.333333333333333,0.2
39523,"IT14-0262-52","eye small","l","10/11/2014","600m","P5",10,"Winkler48h",1.3090105,0.531914893617021,0.131578947368421,0.25531914893617,0.148936170212766
39524,"IT14-0262-53","eye small","l","10/11/2014","600m","P5",10,"Winkler48h",0.35667296,0.555555555555555,0.0909090909090909,0.37037037037037,0.185185185185185
39539,"IT14-0263-10","marron","m","10/11/2014","600m","P5",11,"Winkler48h",2.45523712,1.22435897435897,0.125,0.294871794871795,0.115384615384615
39540,"IT14-0263-11","salticidae","m","10/11/2014","600m","P5",11,"Winkler48h",1.90908165,0.564935064935065,0.333333333333333,0.285714285714286,0.155844155844156
39541,"IT14-0263-12","pasteque","l","10/11/2014","600m","P5",11,"Winkler48h",1.42876552,0.915094339622642,0.116279069767442,0.283018867924528,0.0660377358490566
39542,"IT14-0263-13","marron","l","10/11/2014","600m","P5",11,"Winkler48h",4.50504432,0.844502407704655,0.0809859154929577,0.369181380417335,0.212279293739968
39543,"IT14-0263-14","longuespattes","l","10/11/2014","600m","P5",11,"Winkler48h",0.57233568,2.21428571428571,0.109375,0.392857142857143,0.160714285714286
39557,"IT14-0264-12","salticidae","f","10/11/2014","600m","P5",12,"Winkler48h",1.61358225,0.547619047619048,0.340425531914894,0.238095238095238,0.158730158730159
39558,"IT14-0264-13","","l","10/11/2014","600m","P5",12,"Winkler48h",1.63509668,0.846774193548387,0.135416666666667,0.387096774193548,0.290322580645161
39559,"IT14-0264-14","salticidae","m","10/11/2014","600m","P5",12,"Winkler48h",2.5609948,0.541176470588235,0.3125,0.341176470588235,0.164705882352941
39560,"IT14-0264-15","","l","10/11/2014","600m","P5",12,"Winkler48h",1.5086022,0.646551724137931,0.104166666666667,0.362068965517241,0.241379310344828
39561,"IT14-0264-16","marron","l","10/11/2014","600m","P5",12,"Winkler48h",3.23027502,0.707865168539326,0.112903225806452,0.370786516853933,0.235955056179775
39562,"IT14-0264-17","","l","10/11/2014","600m","P5",12,"Winkler48h",1.81006343,0.885245901639344,0.132075471698113,0.39344262295082,0.295081967213115
39563,"IT14-0264-18","","l","10/11/2014","600m","P5",12,"Winkler48h",1.77714376,0.8203125,0.125,0.375,0.234375
39564,"IT14-0264-19","noir","l","10/11/2014","600m","P5",12,"Winkler48h",7.27471316,0.644414795730585,0.110478281753929,0.333317997791682,0.222211998527788
39565,"IT14-0264-20","equaleye","sf","10/11/2014","600m","P5",12,"Winkler48h",0.57181726,0.794117647058823,0.148148148148148,0.705882352941177,0.205882352941176
39578,"IT14-0265-11","salticidae","sm","10/11/2014","600m","P5",13,"Winkler48h",1.79736214,0.628571428571428,0.339622641509434,0.214285714285714,0.2
39579,"IT14-0265-12","longuespattes","m","10/11/2014","600m","P5",13,"Winkler48h",1.35929724,3.01449275362319,0.155555555555556,0.380952380952381,0.142857142857143
39580,"IT14-0265-13","refletbleu","l","10/11/2014","600m","P5",13,"Winkler48h",2.36710572,1.05555555555556,0.0833333333333333,0.308641975308642,0.135802469135802
39581,"IT14-0265-14","cordure","m","10/11/2014","600m","P5",13,"Winkler48h",1.69938076,0.717741935483871,0.144230769230769,0.290322580645161,0.209677419354839
39582,"IT14-0265-15","pelotte","l","10/11/2014","600m","P5",13,"Winkler48h",0.69546043,0.921875,0.103448275862069,0.4375,0.21875
39583,"IT14-0265-16","macaron","l","10/11/2014","600m","P5",13,"Winkler48h",0.84450618,0.597222222222222,0.112903225806452,0.361111111111111,0.180555555555556
39584,"IT14-0265-17","salticidae","f","10/11/2014","600m","P5",13,"Winkler48h",1.42254448,0.532258064516129,0.375,0.193548387096774,0.145161290322581
39585,"IT14-0265-18","petite marron","m","10/11/2014","600m","P5",13,"Winkler48h",0.36963346,0.910714285714286,0.12,0.428571428571429,0.196428571428571
39586,"IT14-0265-19","longuespattes","l","10/11/2014","600m","P5",13,"Winkler48h",0.35693217,1.78846153846154,0.136363636363636,0.423076923076923,0.115384615384615
39606,"IT14-0266-10","megamendib","l","10/11/2014","600m","P5",14,"Winkler48h",6.84726784,0.90990990990991,0.108864027538726,0.444015444015444,0.266409266409266
39607,"IT14-0266-11","longuespattes","l","10/11/2014","600m","P5",14,"Winkler48h",0.31649541,1.46,0.104166666666667,0.36,0.1
39608,"IT14-0266-12","longuespattes","l","10/11/2014","600m","P5",14,"Winkler48h",0.36470847,3.67875776397516,0.217391304347826,0.48,0.16
39612,"IT14-0267-01","reversebonbon","l","10/11/2014","600m","P5",15,"Winkler48h",1.7263386,1.21052631578947,0.1625,0.596491228070175,0.315789473684211
39613,"IT14-0267-02","refletbleu","l","10/11/2014","600m","P5",15,"Winkler48h",3.1416252,1.17222222222222,0.0955882352941177,0.322222222222222,0.122222222222222
39614,"IT14-0267-03","pelotte","l","10/11/2014","600m","P5",15,"Winkler48h",1.36033408,0.858333333333333,0.114583333333333,0.433333333333333,0.283333333333333
39615,"IT14-0267-04","agrume","f","10/11/2014","600m","P5",15,"Winkler48h",1.20428966,0.73469387755102,0.17741935483871,0.36734693877551,0.163265306122449
39616,"IT14-0267-05","pelotte","l","10/11/2014","600m","P5",15,"Winkler48h",1.48475488,0.830769230769231,0.13,0.369230769230769,0.261538461538462
39617,"IT14-0267-06","reversebonbon","l","10/11/2014","600m","P5",15,"Winkler48h",0.73771166,0.524390243902439,0.132352941176471,0.341463414634146,0.170731707317073
39618,"IT14-0267-07","equaleye","l","10/11/2014","600m","P5",15,"Winkler48h",0.48938848,0.796875,0.125,0.4375,0.1875
39619,"IT14-0267-08","longuespattes","l","10/11/2014","600m","P5",15,"Winkler48h",0.414736,2.12,0.103448275862069,0.44,0.16
39620,"IT14-0267-09","pelotte","l","10/11/2014","600m","P5",15,"Winkler48h",0.54537784,0.821428571428571,0.115384615384615,0.428571428571429,0.178571428571429
39621,"IT14-0267-10","equaleye","sm","10/11/2014","600m","P5",15,"Winkler48h",0.44687804,0.566666666666667,0.113636363636364,0.4,0.2
39622,"IT14-0267-11","longuespattes","f","10/11/2014","600m","P5",15,"Winkler48h",1.92800398,3.01079898362507,0.13,0.318181818181818,0.159090909090909
39652,"IT14-0268-17","salticidae","f","10/11/2014","600m","P5",16,"Winkler48h",1.47853384,0.548387096774194,0.355555555555556,0.193548387096774,0.161290322580645
39653,"IT14-0268-18","marron","l","10/11/2014","600m","P5",16,"Winkler48h",2.71678001,0.683544303797468,0.131578947368421,0.367088607594937,0.227848101265823
39654,"IT14-0268-19","marron","m","10/11/2014","600m","P5",16,"Winkler48h",11.70356364,0.967654933459328,0.103634383046148,0.380344909047957,0.272580518151036
39655,"IT14-0268-20","noir","l","10/11/2014","600m","P5",16,"Winkler48h",17.2234342,0.687667960585249,0.0936442470389171,0.283636906539265,0.177873992236489
39657,"IT14-0268-21","salticidae","l","10/11/2014","600m","P5",16,"Winkler48h",1.38781034,0.5,0.295454545454545,0.25,0.183333333333333
39658,"IT14-0268-22","salticidae","m","10/11/2014","600m","P5",16,"Winkler48h",1.19443968,0.553846153846154,0.333333333333333,0.169230769230769,0.146153846153846
39659,"IT14-0268-23","salticidae","f","10/11/2014","600m","P5",16,"Winkler48h",1.53607846,0.540322580645161,0.355555555555556,0.209677419354839,0.17741935483871
39660,"IT14-0268-24","equaleye","f","10/11/2014","600m","P5",16,"Winkler48h",0.9201955,0.902439024390244,0.15,0.390243902439024,0.24390243902439
39661,"IT14-0268-25","salticidae","l","10/11/2014","600m","P5",16,"Winkler48h",0.4432491,0.4625,0.327586206896552,0.175,0.1625
39662,"IT14-0268-26","equaleye","l","10/11/2014","600m","P5",16,"Winkler48h",0.30975595,0.759259259259259,0.131578947368421,0.407407407407407,0.222222222222222
39672,"IT14-0269-05","salticidae","l","10/11/2014","600m","P5",17,"Winkler48h",3.32799719,0.524390243902439,0.315789473684211,0.280487804878049,0.170731707317073
39673,"IT14-0269-06","","m","10/11/2014","600m","P5",17,"Winkler48h",10.81811588,0.95495951417004,0.125652407199649,0.450843454790823,0.228137651821862
39674,"IT14-0269-07","equaleye","l","10/11/2014","600m","P5",17,"Winkler48h",0.54045285,0.757575757575758,0.14,0.363636363636364,0.196969696969697
39675,"IT14-0269-08","salticidae","l","10/11/2014","600m","P5",17,"Winkler48h",1.0161032,0.6,0.30952380952381,0.163636363636364,0.145454545454545
39680,"IT14-0270-03","salticidae","","10/11/2014","600m","P5",18,"Winkler48h",2.3121532,0.537974683544304,0.309090909090909,0.253164556962025,0.164556962025316
39681,"IT14-0270-04","marron","l","10/11/2014","600m","P5",18,"Winkler48h",2.7683628,0.88125,0.103174603174603,0.3625,0.25
39682,"IT14-0270-05","salticidae","l","10/11/2014","600m","P5",18,"Winkler48h",0.6765381,0.51063829787234,0.305555555555556,0.148936170212766,0.148936170212766
39683,"IT14-0270-06","equaleye","sm","10/11/2014","600m","P5",18,"Winkler48h",0.36263479,0.851851851851852,0.142857142857143,0.407407407407407,0.222222222222222
39684,"IT14-0270-07","equaleye","l","10/11/2014","600m","P5",18,"Winkler48h",0.27813233,0.788461538461538,0.142857142857143,0.423076923076923,0.211538461538462
39685,"IT14-0270-08","equaleye","f","10/11/2014","600m","P5",18,"Winkler48h",0.61303165,1.14516129032258,0.15,0.451612903225806,0.32258064516129
39698,"IT14-0271-09","marron","lf","10/11/2014","600m","P5",19,"Winkler48h",6.17229872,0.873831775700935,0.106481481481481,0.406875834445928,0.2456608811749
39699,"IT14-0271-10","salticidae","sm","10/11/2014","600m","P5",19,"Winkler48h",1.90934086,0.592857142857143,0.313725490196078,0.357142857142857,0.157142857142857
39700,"IT14-0271-11","salticidae","f","10/11/2014","600m","P5",19,"Winkler48h",2.72300105,0.542168674698795,0.316666666666667,0.253012048192771,0.180722891566265
39701,"IT14-0271-12","salticidae","l","10/11/2014","600m","P5",19,"Winkler48h",2.45497791,0.558441558441558,0.333333333333333,0.233766233766234,0.155844155844156
39702,"IT14-0271-13","megapoilue","l","10/11/2014","600m","P5",19,"Winkler48h",6.70897024,1.02358490566038,0.0903571428571429,0.433962264150943,0.255727762803235
39703,"IT14-0271-14","equaleye","m","10/11/2014","600m","P5",19,"Winkler48h",0.56144886,0.848484848484849,0.181818181818182,0.454545454545455,0.227272727272727
39704,"IT14-0271-15","equaleye","m","10/11/2014","600m","P5",19,"Winkler48h",0.82325096,0.869565217391304,0.147058823529412,0.391304347826087,0.260869565217391
39705,"IT14-0271-16","equaleye","l","10/11/2014","600m","P5",19,"Winkler48h",0.73926692,0.884615384615385,0.129032258064516,0.358974358974359,0.243589743589744
39706,"IT14-0271-17","equaleye","f","10/11/2014","600m","P5",19,"Winkler48h",0.96063226,0.914634146341464,0.125,0.341463414634146,0.24390243902439
39707,"IT14-0271-18","equaleye","f","10/11/2014","600m","P5",19,"Winkler48h",0.8450246,0.884615384615385,0.15,0.384615384615385,0.243589743589744
39768,"IT14-0272-54","macaron","f","10/11/2014","600m","P5",20,"Winkler48h",3.37646946,0.762820512820513,0.126984126984127,0.294871794871795,0.179487179487179
39769,"IT14-0272-55","prognate","l","10/11/2014","600m","P5",20,"Winkler48h",2.62450125,0.82051282051282,0.151515151515152,0.5,0.320512820512821
39770,"IT14-0272-56","blueeyesblond","f","10/11/2014","600m","P5",20,"Winkler48h",4.42437072,1.05200501253133,0.120798319327731,0.331453634085213,0.158521303258145
39771,"IT14-0272-57","prognate","m","10/11/2014","600m","P5",20,"Winkler48h",5.11240128,0.801393728222996,0.130952380952381,0.460801393728223,0.300522648083624
39772,"IT14-0272-58","marron","l","10/11/2014","600m","P5",20,"Winkler48h",6.1888176,0.861175115207373,0.105612244897959,0.415130568356375,0.247311827956989
39773,"IT14-0272-59","striped","l","10/11/2014","600m","P5",20,"Winkler48h",7.01245664,0.784757653061225,0.103858784893268,0.315369897959184,0.23469387755102
39774,"IT14-0272-60","striped","l","10/11/2014","600m","P5",20,"Winkler48h",12.59497836,0.642020697167756,0.100586312956555,0.388344226579521,0.2380174291939
39775,"IT14-0272-61","striped","l","10/11/2014","600m","P5",20,"Winkler48h",13.77572832,0.495789341377577,0.107926931456343,0.414844142785319,0.263071895424837
39776,"IT14-0272-62","","l","10/11/2014","600m","P5",20,"Winkler48h",1.5656284,0.875,0.113207547169811,0.4,0.25
39777,"IT14-0272-63","equaleye","f","10/11/2014","600m","P5",20,"Winkler48h",0.77633395,0.945945945945946,0.145161290322581,0.378378378378378,0.256756756756757
39778,"IT14-0272-64","equaleye","f","10/11/2014","600m","P5",20,"Winkler48h",0.93885862,0.892857142857143,0.129032258064516,0.30952380952381,0.238095238095238
39779,"IT14-0272-65","equaleye","l","10/11/2014","600m","P5",20,"Winkler48h",0.39088868,0.796875,0.157894736842105,0.40625,0.21875
39780,"IT14-0272-66","longuespattes","l","10/11/2014","600m","P5",20,"Winkler48h",0.44013858,1.58,0.12,0.36,0.12
40056,"IT14-0293-64","equaleye","m","10/11/2014","800m","P3",1,"Winkler48h",0.73408272,0.847826086956522,0.142857142857143,0.41304347826087,0.239130434782609
40057,"IT14-0293-65","equaleye","f","10/11/2014","800m","P3",1,"Winkler48h",0.76052214,0.9,0.166666666666667,0.35,0.2375
40058,"IT14-0293-66","equaleye","f","10/11/2014","800m","P3",1,"Winkler48h",0.8087352,0.865853658536585,0.166666666666667,0.414634146341463,0.24390243902439
40059,"IT14-0293-67","equaleye","l","10/11/2014","800m","P3",1,"Winkler48h",0.34526772,0.740740740740741,0.125,0.37037037037037,0.203703703703704
40060,"IT14-0293-68","equaleye","f","10/11/2014","800m","P3",1,"Winkler48h",0.74108139,0.972972972972973,0.15,0.378378378378378,0.27027027027027
40061,"IT14-0293-69","equaleye","l","10/11/2014","800m","P3",1,"Winkler48h",0.32815986,0.703703703703704,0.125,0.37037037037037,0.203703703703704
40062,"IT14-0293-70","reversebonbon","l","10/11/2014","800m","P3",1,"Winkler48h",0.88520215,0.943181818181818,0.196428571428571,0.25,0.113636363636364
40079,"IT14-0294-11","equaleye","f","10/11/2014","800m","P3",2,"Winkler48h",0.725788,0.985714285714286,0.173076923076923,0.428571428571429,0.257142857142857
40080,"IT14-0294-12","equaleye","m","10/11/2014","800m","P3",2,"Winkler48h",0.56896595,0.857142857142857,0.125,0.380952380952381,0.238095238095238
40081,"IT14-0294-13","equaleye","m","10/11/2014","800m","P3",2,"Winkler48h",0.72112222,0.872093023255814,0.121212121212121,0.372093023255814,0.232558139534884
40148,"IT14-0295-65","salticidae","l","10/11/2014","800m","P3",3,"Winkler48h",3.8838576,0.533928571428571,0.39360119047619,0.154017857142857,0.14375
40149,"IT14-0295-66","grossefiliere","l","10/11/2014","800m","P3",3,"Winkler48h",3.19243036,1.01829268292683,0.1484375,0.378048780487805,0.207317073170732
40150,"IT14-0295-67","equaleye","m","10/11/2014","800m","P3",3,"Winkler48h",0.73719324,0.875,0.136363636363636,0.386363636363636,0.25
40151,"IT14-0295-68","equaleye","f","10/11/2014","800m","P3",3,"Winkler48h",0.85124564,0.848837209302326,0.140625,0.372093023255814,0.244186046511628
40152,"IT14-0295-69","equaleye","m","10/11/2014","800m","P3",3,"Winkler48h",0.68275914,0.86046511627907,0.136363636363636,0.348837209302326,0.232558139534884
40153,"IT14-0295-70","equaleye","m","10/11/2014","800m","P3",3,"Winkler48h",0.70842093,0.833333333333333,0.151515151515152,0.333333333333333,0.244444444444444
40154,"IT14-0295-71","equaleye","m","10/11/2014","800m","P3",3,"Winkler48h",0.42614124,0.933333333333333,0.115384615384615,0.366666666666667,0.233333333333333
40155,"IT14-0295-72","salticidae","l","10/11/2014","800m","P3",3,"Winkler48h",0.6117356,0.5,0.294117647058824,0.170454545454545,0.159090909090909
40156,"IT14-0295-73","salticidae","l","10/11/2014","800m","P3",3,"Winkler48h",0.77477869,0.531914893617021,0.342857142857143,0.25531914893617,0.159574468085106
40157,"IT14-0295-74","","l","10/11/2014","800m","P3",3,"Winkler48h",0.38933342,0.75,0.12962962962963,0.384615384615385,0.230769230769231
40202,"IT14-0296-39","deuxyeux","m","10/11/2014","800m","P3",4,"Winkler48h",6.70305883,0.716287760822174,0.13225371120108,0.214886328246652,0.114606041731548
40203,"IT14-0296-40","grossetete","l","10/11/2014","800m","P3",4,"Winkler48h",0.5365647,0.576923076923077,0.116666666666667,0.282051282051282,0.179487179487179
40204,"IT14-0296-41","salticidae","l","10/11/2014","800m","P3",4,"Winkler48h",0.80432863,0.446808510638298,0.297297297297297,0.234042553191489,0.170212765957447
40205,"IT14-0296-42","equaleye","m","10/11/2014","800m","P3",4,"Winkler48h",0.49690557,0.67741935483871,0.152173913043478,0.419354838709677,0.241935483870968
40279,"IT14-0297-64","crochetcrochut","lm","10/11/2014","800m","P3",5,"Winkler48h",1.5759968,1.01315789473684,0.125,0.342105263157895,0.236842105263158
40280,"IT14-0297-65","macaron","m","10/11/2014","800m","P3",5,"Winkler48h",1.55966657,0.906779661016949,0.147058823529412,0.322033898305085,0.220338983050847
40281,"IT14-0297-66","macaron","m","10/11/2014","800m","P3",5,"Winkler48h",1.762628,0.782258064516129,0.14,0.290322580645161,0.209677419354839
