"Gen_sp","SpecimenCode","Sample","Site","Transect","Plot","Habitat","SamplingPoint","Method","Abundance","body","leg","eye","mand","clyp"
"Cyphomyrmex_rimosus","IT14-0792-55","IT14-0792","Itoupé","450m","P8",1,12,"Winkler48h",6,0.61504547107438,0.861191860465116,0.238244514106583,0.173337987232511,0.348739495798319
"Cyphomyrmex_snellingi","IT14-0782-37","IT14-0782","Itoupé","450m","P8",1,2,"Winkler48h",1,0.925106,0.876623376623377,0.142857142857143,0.168242296918768,0.313725490196078
"Cyphomyrmex_transversus","IT14-0271-28","IT14-0271","Itoupé","600m","P5",1,19,"Winkler48h",13,0.532296500398597,0.812013348164627,0.219931271477663,0.171858726090021,0.361161524500907
"Cyphomyrmex_transversus","IT14-0820-101","IT14-0820","Itoupé","450m","P7",1,20,"Winkler48h",31,0.532296500398597,0.812013348164627,0.219931271477663,0.171858726090021,0.361161524500907
"Cyphomyrmex_transversus","IT14-0261-19","IT14-0261","Itoupé","600m","P5",1,9,"Winkler48h",1,0.532296500398597,0.812013348164627,0.219931271477663,0.171858726090021,0.361161524500907
"Cyphomyrmex_transversus","IT14-0959-34","IT14-0959","Itoupé","450m","P9",1,9,"Winkler48h",1,0.532296500398597,0.812013348164627,0.219931271477663,0.171858726090021,0.361161524500907
"Cyphomyrmex_transversus","IT14-0964-61","IT14-0964","Itoupé","450m","P9",1,14,"Winkler48h",2,0.532296500398597,0.812013348164627,0.219931271477663,0.171858726090021,0.361161524500907
"Cyphomyrmex_transversus","IT14-0253-44","IT14-0253","Itoupé","600m","P5",1,1,"Winkler48h",9,0.532296500398597,0.812013348164627,0.219931271477663,0.171858726090021,0.361161524500907
"Discothyrea_sexarticulata","IT14-0057-39","IT14-0057","Itoupé","800m","P2",1,3,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0114-38","IT14-0114","Itoupé","800m","P1",1,16,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0812-101","IT14-0812","Itoupé","450m","P7",1,12,"Winkler48h",3,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0556-11","IT14-0556","Itoupé","600m","P6",1,6,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0810-27","IT14-0810","Itoupé","450m","P7",1,10,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0788-40","IT14-0788","Itoupé","450m","P8",1,8,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0559-13","IT14-0559","Itoupé","600m","P6",1,9,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0064-66","IT14-0064","Itoupé","800m","P2",1,10,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0962-33","IT14-0962","Itoupé","450m","P9",1,12,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0819-36","IT14-0819","Itoupé","450m","P7",1,19,"Winkler48h",5,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0816-54","IT14-0816","Itoupé","450m","P7",1,16,"Winkler48h",5,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0798-27","IT14-0798","Itoupé","450m","P8",1,18,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0802-64","IT14-0802","Itoupé","450m","P7",1,2,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0309-33","IT14-0309","Itoupé","800m","P3",1,17,"Winkler48h",4,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0786-65","IT14-0786","Itoupé","450m","P8",1,6,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0813-53","IT14-0813","Itoupé","450m","P7",1,13,"Winkler48h",2,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0787-60","IT14-0787","Itoupé","450m","P8",1,7,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0310-40","IT14-0310","Itoupé","800m","P3",1,18,"Winkler48h",3,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0306-70","IT14-0306","Itoupé","800m","P3",1,14,"Winkler48h",3,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0294-24","IT14-0294","Itoupé","800m","P3",1,2,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Discothyrea_sexarticulata","IT14-0305-51","IT14-0305","Itoupé","800m","P3",1,13,"Winkler48h",1,0.24541440625,0.568,0.0365296803652968,0.0954958002142173,0.222222222222222
"Dolichoderus_bidens","IT14-0951-14","IT14-0951","Itoupé","450m","P9",1,1,"Winkler48h",1,4.42956,1.01694915254237,0.277205882352941,0.119196013931889,0.376315789473684
"Dolichoderus_bispinosus","IT14-0565-06","IT14-0565","Itoupé","600m","P6",1,15,"Winkler48h",1,3.10109475,1.04152410575428,0.220781592403214,0.109562658195593,0.320413436692506
"Dolichoderus_gagates","IT14-0429-20","IT14-0429","Itoupé","600m","P4",1,9,"Winkler48h",13,1.554124,0.897727272727273,0.209459459459459,0.1254095004095,0.363636363636364
"Dolichoderus_imitator","IT14-0804-24","IT14-0804","Itoupé","450m","P7",1,4,"Winkler48h",20,3.4849003125,0.889018464528669,0.453063518830804,0.225110256790796,0.361605107159143
"Dolichoderus_imitator","IT14-0438-49","IT14-0438","Itoupé","600m","P4",1,18,"Winkler48h",6,3.4849003125,0.889018464528669,0.453063518830804,0.225110256790796,0.361605107159143
"Dolichoderus_inermis","IT14-0424-26","IT14-0424","Itoupé","600m","P4",1,4,"Winkler48h",1,1.621048,0.9,0.236842105263158,0.113511390416339,0.358208955223881
"Ectatomma_edentatum","IT14-0812-93","IT14-0812","Itoupé","450m","P7",1,12,"Winkler48h",2,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0270-12","IT14-0270","Itoupé","600m","P5",1,18,"Winkler48h",2,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0809-79","IT14-0809","Itoupé","450m","P7",1,9,"Winkler48h",2,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0796-51","IT14-0796","Itoupé","450m","P8",1,16,"Winkler48h",2,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0960-23","IT14-0960","Itoupé","450m","P9",1,10,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0117-91","IT14-0117","Itoupé","800m","P1",1,19,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0814-60","IT14-0814","Itoupé","450m","P7",1,14,"Winkler48h",2,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0953-35","IT14-0953","Itoupé","450m","P9",1,3,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0103-68","IT14-0103","Itoupé","800m","P1",1,5,"Winkler48h",2,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0793-37","IT14-0793","Itoupé","450m","P8",1,13,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0807-43","IT14-0807","Itoupé","450m","P7",1,7,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0808-30","IT14-0808","Itoupé","450m","P7",1,8,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0298-56","IT14-0298","Itoupé","800m","P3",1,6,"Winkler48h",3,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0570-12","IT14-0570","Itoupé","600m","P6",1,20,"Winkler48h",3,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0265-30","IT14-0265","Itoupé","600m","P5",1,13,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0789-94","IT14-0789","Itoupé","450m","P8",1,9,"Winkler48h",3,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_edentatum","IT14-0261-16","IT14-0261","Itoupé","600m","P5",1,9,"Winkler48h",1,6.22893264453125,0.854002806003146,0.233870967741935,0.271316288041466,0.400254610514726
"Ectatomma_lugens","IT14-0815-79","IT14-0815","Itoupé","450m","P7",1,15,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0268-32","IT14-0268","Itoupé","600m","P5",1,16,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0555-16","IT14-0555","Itoupé","600m","P6",1,5,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0431-41","IT14-0431","Itoupé","600m","P4",1,11,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0427-36","IT14-0427","Itoupé","600m","P4",1,7,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0262-60","IT14-0262","Itoupé","600m","P5",1,10,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0810-21","IT14-0810","Itoupé","450m","P7",1,10,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0814-59","IT14-0814","Itoupé","450m","P7",1,14,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0790-23","IT14-0790","Itoupé","450m","P8",1,10,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0807-42","IT14-0807","Itoupé","450m","P7",1,7,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0563-03","IT14-0563","Itoupé","600m","P6",1,13,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0968-23","IT14-0968","Itoupé","450m","P9",1,18,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0818-44","IT14-0818","Itoupé","450m","P7",1,18,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_lugens","IT14-0439-19","IT14-0439","Itoupé","600m","P4",1,19,"Winkler48h",1,9.76933510743802,0.865267308361359,0.326246409519902,0.293038094633768,0.322241824970254
"Ectatomma_tuberculatum","IT14-0259-66","IT14-0259","Itoupé","600m","P5",1,7,"Winkler48h",1,10.60107184375,0.775979670991039,0.298763825634353,0.335648894816675,0.438135025014183
"Gigantiops_destructor","IT14-0786-57","IT14-0786","Itoupé","450m","P8",1,6,"Winkler48h",1,5.58384,1.1283185840708,0.788297872340426,0.160371022618363,0.39527027027027
"Gnamptogenys_acuminata","IT14-0108-10","IT14-0108","Itoupé","800m","P1",1,10,"Winkler48h",1,2.30351409375,0.763880272952853,0.31029935381775,0.247009967311437,0.267052450135435
"Gnamptogenys_acuminata","IT14-0256-45","IT14-0256","Itoupé","600m","P5",1,4,"Winkler48h",1,2.30351409375,0.763880272952853,0.31029935381775,0.247009967311437,0.267052450135435
"Gnamptogenys_acuminata","IT14-0101-22","IT14-0101","Itoupé","800m","P1",1,3,"Winkler48h",1,2.30351409375,0.763880272952853,0.31029935381775,0.247009967311437,0.267052450135435
"Gnamptogenys_haenschi","IT14-0272-79","IT14-0272","Itoupé","600m","P5",1,20,"Winkler48h",1,6.95545009375,0.716834464996488,0.0967953865245638,0.280076233408884,0.323623470522803
"Gnamptogenys_horni","IT14-0820-97","IT14-0820","Itoupé","450m","P7",1,20,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0805-31","IT14-0805","Itoupé","450m","P7",1,5,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0434-16","IT14-0434","Itoupé","600m","P4",1,14,"Winkler48h",2,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0818-47","IT14-0818","Itoupé","450m","P7",1,18,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0967-56","IT14-0967","Itoupé","450m","P9",1,17,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0432-20","IT14-0432","Itoupé","600m","P4",1,12,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0272-92","IT14-0272","Itoupé","600m","P5",1,20,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0785-57","IT14-0785","Itoupé","450m","P8",1,5,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0117-93","IT14-0117","Itoupé","800m","P1",1,19,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0804-25","IT14-0804","Itoupé","450m","P7",1,4,"Winkler48h",9,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0108-11","IT14-0108","Itoupé","800m","P1",1,10,"Winkler48h",3,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0312-36","IT14-0312","Itoupé","800m","P3",1,20,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0806-74","IT14-0806","Itoupé","450m","P7",1,6,"Winkler48h",2,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0565-07","IT14-0565","Itoupé","600m","P6",1,15,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0265-31","IT14-0265","Itoupé","600m","P5",1,13,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0798-22","IT14-0798","Itoupé","450m","P8",1,18,"Winkler48h",2,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0299-29","IT14-0299","Itoupé","800m","P3",1,7,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0958-22","IT14-0958","Itoupé","450m","P9",1,8,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0253-40","IT14-0253","Itoupé","600m","P5",1,1,"Winkler48h",3,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0800-64","IT14-0800","Itoupé","450m","P8",1,20,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0055-140","IT14-0055","Itoupé","800m","P2",1,1,"Winkler48h",2,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0788-36","IT14-0788","Itoupé","450m","P8",1,8,"Winkler48h",2,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0429-22","IT14-0429","Itoupé","600m","P4",1,9,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0433-51","IT14-0433","Itoupé","600m","P4",1,13,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0439-20","IT14-0439","Itoupé","600m","P4",1,19,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0556-08","IT14-0556","Itoupé","600m","P6",1,6,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0427-37","IT14-0427","Itoupé","600m","P4",1,7,"Winkler48h",7,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0300-78","IT14-0300","Itoupé","800m","P3",1,8,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0815-94","IT14-0815","Itoupé","450m","P7",1,15,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0104-11","IT14-0104","Itoupé","800m","P1",1,6,"Winkler48h",13,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0305-50","IT14-0305","Itoupé","800m","P3",1,13,"Winkler48h",2,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0816-49","IT14-0816","Itoupé","450m","P7",1,16,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0430-24","IT14-0430","Itoupé","600m","P4",1,10,"Winkler48h",1,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_horni","IT14-0295-95","IT14-0295","Itoupé","800m","P3",1,3,"Winkler48h",11,1.124441234375,0.625514403292181,0.256784197895514,0.202138318168524,0.28133843848843
"Gnamptogenys_interrupta","IT14-0791-67","IT14-0791","Itoupé","450m","P8",1,11,"Winkler48h",1,1.5391358125,0.511961722488038,0.202479338842975,0.25391270661157,0.283928571428571
"Gnamptogenys_moelleri","IT14-0302-93","IT14-0302","Itoupé","800m","P3",1,10,"Winkler48h",3,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_moelleri","IT14-0115-44","IT14-0115","Itoupé","800m","P1",1,17,"Winkler48h",2,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_moelleri","IT14-0814-62","IT14-0814","Itoupé","450m","P7",1,14,"Winkler48h",1,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_moelleri","IT14-0306-67","IT14-0306","Itoupé","800m","P3",1,14,"Winkler48h",3,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_moelleri","IT14-0298-59","IT14-0298","Itoupé","800m","P3",1,6,"Winkler48h",3,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_moelleri","IT14-0114-36","IT14-0114","Itoupé","800m","P1",1,16,"Winkler48h",1,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_moelleri","IT14-0423-93","IT14-0423","Itoupé","600m","P4",1,3,"Winkler48h",8,2.1401079375,0.919108478802993,0.217314487632509,0.178064182571017,0.361042183622829
"Gnamptogenys_relicta","IT14-0059-69","IT14-0059","Itoupé","800m","P2",1,5,"Winkler48h",2,0.697416055555556,0.639593908629442,0.138775510204082,0.172118036403751,0.317567567567568
"Gnamptogenys_sp.IT14.1","IT14-0807-44","IT14-0807","Itoupé","450m","P7",1,7,"Winkler48h",1,2.912624,0.819327731092437,0.348837209302326,0.226100026427061,0.267045454545455
"Gnamptogenys_sp.IT14.2","IT14-0059-68","IT14-0059","Itoupé","800m","P2",1,5,"Winkler48h",1,1.294814625,0.593220338983051,0.255506607929515,0.154318515551996,0.321969696969697
"Gnamptogenys_sp.IT14.2","IT14-0297-92","IT14-0297","Itoupé","800m","P3",1,5,"Winkler48h",1,1.294814625,0.593220338983051,0.255506607929515,0.154318515551996,0.321969696969697
"Gnamptogenys_triangularis","IT14-0111-42","IT14-0111","Itoupé","800m","P1",1,13,"Winkler48h",7,3.510385125,0.663032581453634,0.254237288135593,0.297936429438475,0.281167108753316
"Gnamptogenys_triangularis","IT14-0795-64","IT14-0795","Itoupé","450m","P8",1,15,"Winkler48h",2,3.510385125,0.663032581453634,0.254237288135593,0.297936429438475,0.281167108753316
"Hylomyrma_balzani","IT14-0799-32","IT14-0799","Itoupé","450m","P8",1,19,"Winkler48h",12,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0438-51","IT14-0438","Itoupé","600m","P4",1,18,"Winkler48h",2,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0955-18","IT14-0955","Itoupé","450m","P9",1,5,"Winkler48h",2,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0427-41","IT14-0427","Itoupé","600m","P4",1,7,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0803-26","IT14-0803","Itoupé","450m","P7",1,3,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0305-60","IT14-0305","Itoupé","800m","P3",1,13,"Winkler48h",2,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0800-65","IT14-0800","Itoupé","450m","P8",1,20,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0806-75","IT14-0806","Itoupé","450m","P7",1,6,"Winkler48h",2,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0813-50","IT14-0813","Itoupé","450m","P7",1,13,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0970-21","IT14-0970","Itoupé","450m","P9",1,20,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0431-43","IT14-0431","Itoupé","600m","P4",1,11,"Winkler48h",7,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0817-50","IT14-0817","Itoupé","450m","P7",1,17,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0820-95","IT14-0820","Itoupé","450m","P7",1,20,"Winkler48h",10,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0785-60","IT14-0785","Itoupé","450m","P8",1,5,"Winkler48h",4,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0434-19","IT14-0434","Itoupé","600m","P4",1,14,"Winkler48h",2,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0795-65","IT14-0795","Itoupé","450m","P8",1,15,"Winkler48h",2,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0425-55","IT14-0425","Itoupé","600m","P4",1,5,"Winkler48h",1,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_balzani","IT14-0264-24","IT14-0264","Itoupé","600m","P5",1,12,"Winkler48h",3,1.2850429921875,0.728862973760933,0.280575539568345,0.222356361486154,0.297455968688845
"Hylomyrma_immanis","IT14-0299-28","IT14-0299","Itoupé","800m","P3",1,7,"Winkler48h",2,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0300-68","IT14-0300","Itoupé","800m","P3",1,8,"Winkler48h",7,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0556-07","IT14-0556","Itoupé","600m","P6",1,6,"Winkler48h",1,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0433-52","IT14-0433","Itoupé","600m","P4",1,13,"Winkler48h",15,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0064-60","IT14-0064","Itoupé","800m","P2",1,10,"Winkler48h",1,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0066-80","IT14-0066","Itoupé","800m","P2",1,12,"Winkler48h",1,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0296-73","IT14-0296","Itoupé","800m","P3",1,4,"Winkler48h",1,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0109-76","IT14-0109","Itoupé","800m","P1",1,11,"Winkler48h",3,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
"Hylomyrma_immanis","IT14-0108-08","IT14-0108","Itoupé","800m","P1",1,10,"Winkler48h",1,2.6606653125,0.768608668341708,0.237830319888734,0.221913582645046,0.375698324022346
